,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,bankruptcy,logmodel_pred,naivebayes_pred,KN_pred,svc_pred,DC_pred,rf_pred,xgb_pred
5657,5657,1364099,6.471092031,-11.693,0.38412945200000004,0.9833082890000001,1,0.0,0.07127636,0.09502328300000001,0.0,0,306,0,0.031368531,0.0,0.002044637,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5658,5658,1364123,0.0,-0.6920000000000001,0.0,0.0,1,0.0,0.0,0.0,-40.05710227,0,112,0,0.0,0.0,0.0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5659,5659,1364125,4.430888225,-3.242,-4.364855798,0.14817989199999998,1,0.0,-0.047258529,0.027259957999999997,1.199429833,0,180,0,0.866235745,0.0,0.000109882,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5660,5660,1364128,3.754058395,-2.685,-4.087175681000001,0.27589356800000003,1,0.0,-0.019183023,0.275471963,2.717231118,0,391,0,0.7986133879999999,0.0,8.070000000000001e-05,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5661,5661,1364250,8.732323603,-36.953,0.0,0.508673545,1,0.0,0.023647937,0.000731599,0.0,0,92,0,0.017714824,0.065297144,0.035268405,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5662,5662,1364541,6.659166989,-23.314,-1.251538453,0.625610174,1,0.0,0.070511514,0.013567107,2.88985263,0,92,0,0.091538541,0.9494410190000001,0.013683846000000001,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5663,5663,1364644,0.5550338779999999,-0.47600000000000003,-3.1355863719999997,0.084959816,1,0.0,-0.19575200899999998,0.659012629,35.44542033,0,156,0,0.0,0.0,0.42110646,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5664,5664,1364954,5.279985357,-49.043,-2.650240054,0.383430006,1,0.0,0.27846328600000003,0.10709538800000001,0.0,1,226,0,0.41609842799999996,0.157867666,0.006714451,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5665,5665,1364962,3.7130109339999997,-12.013,-3.018140476,0.975034776,1,0.0,-0.025599727000000003,0.40046855600000003,0.0,0,168,0,0.5607535929999999,0.0,0.000841031,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5666,5666,1365038,6.148019477,-22.471,-3.990064844,0.250358067,1,0.0,0.083864555,0.10177216300000001,0.0,1,218,0,0.032860899,0.0,0.008279591,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5667,5667,1365101,3.107631366,-11.824000000000002,1.8113941630000001,1.01828505,1,0.0,-0.08816166,0.0,0.0,0,71,0,0.850366595,1.5270475680000002,0.23185483899999998,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5668,5668,1365160,-2.1892564080000003,-1.526,57.13948520000001,6.9375,1,0.0,2.892857143,0.0,-6.03112782,0,81,0,325.54464289999993,0.0,0.299289188,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5669,5669,1365216,4.205945565,21.801,-5.814720511,0.425600739,1,0.0,-0.162691551,0.335117167,0.0,1,134,0,0.62205593,0.0,0.054877632,1,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5670,5670,1365651,2.6747691469999997,-14.255999999999998,0.075580458,0.18788338300000001,1,0.0,-0.869253567,0.779998622,0.0,1,81,0,0.0,0.0,0.0,1,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5671,5671,1365767,2.867387408,-2.376,-3.7324935839999998,0.6517537379999999,1,0.0,0.008868171,0.20902734399999998,0.0,1,304,0,1.206980842,0.0,0.0,1,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5672,5672,1365916,4.805323475,-64.459,-1.00972115,0.415417611,1,0.0,-0.37424995299999997,0.157073977,0.0,0,106,0,0.35893384899999997,0.011828846,0.003379375,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5673,5673,1366144,3.349518048,0.275,-3.41412349,0.8282495000000001,1,0.0,-0.087402155,0.000210608,0.0,0,181,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5674,5674,1366246,4.4042650189999994,-12.31,-2.859014454,0.37434443,1,0.0,-0.134696023,0.046736513,0.0,0,65,0,0.35480873799999996,0.0,0.006344097,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5675,5675,1366455,6.42062665,-4.684,-0.74447651,0.942819521,1,0.0,0.071677832,0.026969927999999997,0.0,0,188,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5676,5676,1366527,5.537723955,-44.553999999999995,-3.425487075,0.5632568410000001,1,0.0,-0.13021696300000002,0.20268871600000002,0.0,1,418,0,0.04404976,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
5677,5677,1366541,0.266969031,-3.0580000000000003,6.224909871,0.996171516,1,0.0,-1.624808576,0.607963247,0.0,1,87,0,19.0941807,0.0,0.121679081,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5678,5678,1366561,4.029859373,-15.184000000000001,-2.542039304,0.866371571,1,0.0,0.001031056,0.39261906,0.0,1,370,0,0.360531883,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
5679,5679,1366922,4.067264519,0.9179999999999999,-4.505190249,0.040704146000000004,1,0.0,-0.014195935,0.014572666000000001,1.166074616,0,87,0,0.203383735,0.0,0.112966712,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5680,5680,1367083,2.540735476,-23.099,4.214219662,0.421703838,1,0.0,-1.617148711,0.586965088,0.0,1,94,0,0.9334068879999999,0.7136890220000001,0.029021808,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5681,5681,1367209,3.531669934,0.39299999999999996,-4.613122711,0.017758404,1,0.0,-0.016237091000000002,0.009917791,0.0,0,106,0,0.177584038,0.0,0.0,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5682,5682,1367311,4.295024349,-24.968000000000004,1.609210379,1.3681921069999998,1,0.28693494199999997,-0.070799356,0.024831592000000003,-0.5082034000000001,0,71,0,0.0,0.0,0.18942736100000002,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,True,True,True
5683,5683,1367660,4.238632479,1.564,-4.556993276,0.033485782,1,0.0,-0.020789751000000002,0.00024526400000000003,0.983350251,0,91,0,0.0,0.0,0.009678239,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5684,5684,1367898,2.9413816789999996,-4.323,-3.310036325,0.218773097,1,0.0,0.121792841,0.08980044300000001,3.415475064,0,102,0,0.0,0.0,0.114522655,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5685,5685,1367920,3.500409032,-20.444000000000003,1.9725900809999999,0.844215038,1,0.0,-0.7976999,0.226085907,0.0,1,378,0,0.039180174,0.0,0.0005831769999999999,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5686,5686,1368148,3.955561307,-18.926,-2.539488241,0.087965534,1,0.0,-0.231038775,0.253671613,1.951176755,1,74,0,0.36243178600000003,0.0,0.010062662,0,0.693147181,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5687,5687,1368308,3.457451683,3.032,-4.771719813,0.774231157,1,0.0,-0.06717922900000001,0.015376859,0.0,0,74,0,0.403295942,0.0,0.229631671,0,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5688,5688,1368365,0.650761464,-12.706,25.56958679,2.510172144,1,0.0,-1.403755869,0.121544079,0.0,1,317,0,25.72039645,0.0,0.490161002,0,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5689,5689,1368514,2.74438213,-7.301,-0.79950903,0.394149791,1,0.0,-0.443844423,0.8059144970000001,0.0,1,65,0,0.597364192,0.06428801,0.053150669000000005,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5690,5690,1368519,6.375043559,-21.941,-0.376840907,0.969147086,1,0.0,0.057688868,0.072918565,0.0,0,112,0,0.060654741,0.034922685,0.001995096,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5691,5691,1368582,3.891616196,-0.257,-4.315936674,0.895284752,1,0.0,0.22555623600000002,0.34531537,0.0,0,134,0,0.6332312720000001,0.0,0.009793946,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5692,5692,1368613,4.232786794,0.6970000000000001,-4.476313781,0.04212802400000001,1,0.0,-0.007705815,0.015382606000000002,1.260283914,0,71,0,0.15645271300000002,0.0,0.016601408999999998,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5693,5693,1368765,3.4521756260000003,0.441,-4.39758416,0.51198961,1,0.0,-0.072951313,0.006810479,0.0,0,114,0,1.8851404859999998,1.8534955180000001,0.0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5694,5694,1369568,-0.236988958,-1.805,5.977126362000001,0.43472750299999996,1,0.0,-0.5766793410000001,0.9784537390000001,0.0,1,206,0,15.8643853,0.0,0.006985765,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5695,5695,1369655,3.53759134,7.905,-5.420714274,0.083847138,1,0.0,-0.8149139129999999,0.272045137,0.0,0,256,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5696,5696,1369817,9.235296365,232.6,0.0,0.8478449579999999,1,0.0,-0.033630166,0.0043013059999999995,0.0,0,216,0,0.009754796,0.00218479,0.0,1,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5697,5697,1370183,1.4417290680000001,-0.601,-3.694630085,1.130321665,1,0.0,0.0,0.0,0.0,0,258,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5698,5698,1370314,2.922623802,-3.783,-3.4192085139999997,1.201506186,1,0.0,0.19392146300000002,0.448682087,0.0,0,222,0,1.114954276,0.0,0.015377845,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5699,5699,1370416,4.90900116,-24.425,-3.060561588,0.457130417,1,0.0,-0.06845554400000001,0.28813171600000004,2.7440940169999997,0,69,0,0.284080175,0.0,0.000277206,0,0.693147181,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5700,5700,1370450,3.490337048,-1.381,-3.83046619,0.5530078970000001,1,0.0,0.13918956,0.09348416,0.0,0,262,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5701,5701,1370489,-3.4112477180000003,-1.555,208.2741956,5.606060606000001,1,0.0,-23.57575758,0.090909091,-554.5572367999999,0,92,0,850.3636364,76.51515152,0.091497434,0,0.693147181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5702,5702,1370544,-1.139434283,-1.479,17.05005857,1.046875,1,0.0,-2.171875,0.05,-1059.72,0,106,0,210.696875,1.5625,0.0,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5703,5703,1370618,4.624698266,2.286,-4.531255692,0.042354764,1,0.0,-0.018554113,0.012983956000000001,1.224041248,0,77,0,0.0,0.0,0.01270658,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5704,5704,1370637,4.66493797,-0.7959999999999999,-4.274390145,0.206708805,1,0.0,0.155822869,0.34660273700000005,0.0,1,308,0,0.41617762,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5705,5705,1370880,4.830495356,-35.756,-2.503288934,0.9569739690000001,1,0.0,0.17162517100000002,0.48055047799999995,0.0,0,214,0,1.099662337,0.07982566099999999,0.020023016,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5706,5706,1370946,9.075093223,-4099.0,-0.27367048,1.92730395,1,0.0,0.08540354900000001,0.17847739,-0.020481481,0,298,0,0.014974241999999999,0.137836291,0.19836778300000002,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5707,5707,1371011,5.0242488739999995,-11.720999999999998,1.393316425,1.1324906609999998,1,0.0,0.111741727,0.024142421,0.0,0,88,0,0.22565370699999998,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5708,5708,1371217,3.585295138,-17.69,-1.461159169,0.207686335,1,0.0,-0.449977817,0.486218944,0.0,0,145,0,0.465810781,0.277284827,0.000561916,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5709,5709,1371285,3.944548277,-8.175,-0.758543566,1.0246839490000001,1,0.0,-0.019805239,0.289218438,0.0,0,167,0,0.550829574,0.329119315,0.0021603679999999998,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5710,5710,1371446,7.42832547,48.085,0.0,0.852067782,1,0.0,-0.070750992,0.09651530300000001,0.0,0,429,0,0.038027626,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5711,5711,1371541,3.4271574830000002,1.8230000000000002,-4.607589611,0.6972944879999999,1,0.0,-0.31465783199999997,0.028971386000000002,0.0,1,352,0,1.5589658640000001,0.062424892,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5712,5712,1372183,2.0658495880000003,-3.0460000000000003,-1.99718325,0.325772935,1,0.0,-0.21591485,0.0024075010000000003,13.90791205,0,108,0,4.150532183999999,0.0,0.342211461,0,0.693147181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5713,5713,1372299,2.694356874,-25.712,3.496669295,2.24918897,1,0.0,-1.032846715,0.590294674,0.0,0,280,0,0.862057313,0.11827521,0.072749934,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5714,5714,1372352,3.628014178,-1.4669999999999999,-4.165693308,0.128646581,1,0.0,0.059036081,0.096604495,0.0,1,318,0,0.0,0.0,0.0,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5715,5715,1372375,3.894164487,-7.121,-3.692784998,0.362557264,1,0.0,-0.21343785,0.566079609,0.0,1,370,0,0.36671078100000004,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5716,5716,1372414,4.005021424,-24.738000000000003,-1.276360564,0.789422849,1,0.0,-0.284821315,0.539154047,0.0,1,409,0,0.135203105,0.18223898800000002,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5717,5717,1372514,-0.368169323,-3.8789999999999996,20.95510718,3.715317919,1,0.0,-4.274566473999999,0.725433526,0.0,1,211,0,0.291907514,0.0,0.032574354,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5718,5718,1372612,5.277052871,-112.56299999999999,-0.770140478,0.498227711,1,0.0,-0.41754004200000006,0.651839707,0.0,1,337,0,0.086867696,0.167238702,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5719,5719,1372664,3.2009154989999997,-7.981,-1.9495402069999999,0.664019548,1,0.0,-0.212991244,0.106129098,0.0,0,347,0,0.142129912,0.040724903,0.024377002000000002,1,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5720,5720,1372791,5.521452918,2.412,0.0,0.935975488,1,0.0,-0.008336066999999999,0.032632261,0.0,0,342,0,0.022184177000000003,0.0,0.012085486000000001,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5721,5721,1373201,4.637221026000001,-98.38,-0.045448688,0.266219239,1,0.0,0.033615154,0.018962395,0.0,1,154,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5722,5722,1373561,6.671339034,-5.899,0.0,0.87718316,1,0.0,-0.022138141,0.001802516,0.0,0,326,0,0.045928061,2.08812062,0.005545885,1,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5723,5723,1373671,3.3407748230000003,-19.185,0.240207473,0.639743635,1,0.0,-0.651924507,0.384299423,0.0,1,244,0,2.178357707,1.9306681769999998,0.0038128579999999997,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5724,5724,1373683,3.884672363,9.291,-5.205385172,0.323097161,1,0.0,-0.012538283,0.047994902,2.7329041660000004,0,105,0,0.617047954,0.410207396,0.120558996,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5725,5725,1373707,3.180924705,-21.564,1.521118375,0.533092359,1,0.0,-0.825792513,0.932901242,0.0,1,408,0,0.013502846,0.257592754,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5726,5726,1373715,6.169849198,-37.348,-3.991521922,0.490905935,1,0.0,0.101996595,0.248871608,15.59060414,0,67,0,0.293559695,1.17742003,0.138221777,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5727,5727,1374049,0.588897159,-3.39,4.032099736,0.032186459,1,0.0,-0.87236404,0.9084350720000001,0.0,1,224,0,0.0,0.0,0.0,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5728,5728,1374128,2.883459031,-13.395999999999999,3.79878925,1.149586037,1,0.0,-0.739035578,0.431248601,0.0,0,357,0,0.105560528,0.279704632,0.029644409,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5729,5729,1374261,1.8356168519999998,-2.863,-2.2924807609999998,0.353804435,1,0.0,-0.289679375,0.762801085,0.0,1,253,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5730,5730,1374328,0.273836666,-3.9619999999999997,9.095796705,0.022813688,1,0.0,-1.075285171,0.44866920200000004,51.17042802,1,88,0,25.35361217,0.878326996,0.118310526,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5731,5731,1374684,5.159336869,-65.439,-2.6451059580000003,0.582473901,1,0.0,-0.270808795,0.113904705,0.0,1,391,0,0.154904653,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False
5732,5732,1374690,3.64121116,-14.027000000000001,-2.727768025,0.076432954,1,0.0,-0.39341339299999994,0.931275893,0.0,1,108,0,0.5999003620000001,0.19366511100000003,0.0028980990000000003,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5733,5733,1374881,1.6191902040000001,-3.1069999999999998,0.20551135,0.644682115,1,0.0,-0.429391959,0.031689443,5.937792642000001,0,89,0,7.587443058,0.756387403,1.0,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5734,5734,1374993,6.362638372,-45.952,-3.9279506719999997,0.067854026,1,0.0,-0.032209102,0.161526733,0.0,0,352,0,0.0,0.0,0.033919646,0,0.693147181,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5735,5735,1375063,1.167516267,-5.182,2.8999356389999997,0.102364655,1,0.0,-0.600808961,0.9813316740000001,55.53275563,0,341,0,9.392657125,3.758867455,0.0022162460000000003,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5736,5736,1375092,4.974469111,-19.673,-0.043060004000000006,0.9403409090000001,1,0.0,0.070960518,0.071458195,0.0,0,263,0,0.0,0.0,0.0,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5737,5737,1375151,4.311711461,-45.888999999999996,-0.40433309100000003,0.63775346,1,0.0,-0.433979723,0.60228248,0.0,1,246,0,0.45618764100000003,0.535846476,0.00269244,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5738,5738,1375195,0.478095799,-0.745,1.4584328030000002,0.9975201490000001,1,0.0,-0.355238686,0.0006199630000000001,407.475,1,104,0,41.40421575,0.370117793,0.147907882,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False
5739,5739,1375200,1.611236294,-15.59,10.587897199999999,0.7873827109999999,1,0.0,-2.708724296,0.78398882,0.0,1,134,0,2.904571771,3.007187063,0.00044118900000000003,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5740,5740,1375205,4.29701326,-5.061,-3.141672035,0.238677191,1,0.0,-0.040664126,0.39096352700000003,5.069777627,0,372,0,0.0,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5741,5741,1375271,3.6042742710000004,-1.511,-3.7179341580000003,1.062494899,1,0.0,0.02897565,0.205387022,0.0,0,236,0,0.028921235,0.0,0.0,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5742,5742,1375796,4.865401408,-16.644000000000002,-3.71819071,0.23688166300000002,1,0.0,-0.039337666,0.250788218,0.0,1,143,0,0.385421244,0.0,0.0009088119999999999,0,0.693147181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5743,5743,1375850,2.882227573,-0.214,-4.28596478,0.578245771,1,0.0,-0.041839364,0.173910608,1.4291899069999998,1,107,0,2.923098465,0.0,0.21433061,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5744,5744,1376231,1.672600487,-0.006,-4.330917011,0.000375516,1,0.0,-0.002253098,0.0,12.32813674,0,127,0,3.245775441,0.0,0.007765169000000001,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False
5745,5745,1376556,2.8314470789999997,-0.24100000000000002,-0.8506766920000001,0.9642899229999999,1,0.0,-0.013435474,0.0021213910000000002,0.0,0,279,0,0.135533294,0.005303476999999999,0.726765205,0,0.693147181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
5746,5746,1376610,6.84719603,-518.925,1.4092459430000002,0.705113903,0,-0.345383217,0.000883942,0.008047911,0.39554939899999997,0,86,0,0.0,0.0,0.07969999900000001,0,1.386294361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,True,True,True,True,True,True,True
5747,5747,1376742,4.532664007,6.807,-3.8405442510000003,0.8168935340000001,1,0.0,-0.042846697999999996,0.015181816,0.0,0,88,0,1.408489775,0.819323485,0.517495396,0,0.693147181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
