,Unnamed: 0,cik,size,ni,zscore,leverage,prloss,chgdt,cfo,liquidity,mkbk,litigate,reportlag,priorgc,newequity,newdebt,dependence,indexpert,tenure,big4,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year,bankruptcy,rf_pred,log_pred
3324,91653,1116141,5.05304962,-138.648,0,0,1,0,0.039693544,0.126313906,0,0,87,0,0.096230647,0,0.009298798,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3325,91664,1116284,5.392367662,9.924,-4.607260147,0.057932033,1,0,-0.01820474,0.003317814,12.81901794,0,140,0,0.259171775,0,0,1,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3326,91683,1116317,7.12489444,-51.927,-2.965072636,0.271309769,1,0,-0.030193551,7.40E-05,0,0,74,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3327,91694,1116463,3.630614546,-12.747,-1.960521691,0.306444774,1,0,-0.264839941,0.13504346,11.48481201,1,92,0,0.991175535,0,0.017770834,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3328,91728,1116539,-6.907755279,-0.037,162.6075556,9,1,0,-34,1,0,0,108,0,4952,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3329,91754,1116581,5.447947846,24.932,-4.830475893,0.194927695,1,0,-0.020729203,0.120758908,0,1,155,0,0.189722793,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3330,91887,1117228,-2.882403588,-0.249,15.72143723,0.589285714,1,0,-3.535714286,0.714285714,0,0,121,0,38.53571429,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3331,92035,1118941,5.524117386,-59.541,-3.119650961,0.103863722,1,0,-0.108483434,0.295458082,0.474697503,1,92,0,0.14209403,0,0.007653249,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3332,92075,1119601,-1.161552088,-0.279,-0.316179545,1.099041534,1,0,-0.488817891,0.332268371,0,0,89,0,16.37060703,0.313099042,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3333,92081,1119602,6.40585636,-64.985,-3.705022973,0.095617629,1,0,0.022212495,0.217678153,1.714056749,1,220,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3334,92128,1119744,3.550766152,-26.788,-0.879353492,0.334644087,1,0,-0.453272101,0.626808266,2.394918252,0,130,0,0.623335247,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3335,92146,1119769,4.852420813,-12.876,-3.912508166,0.13262007,1,0,-0.201663413,0.547161265,2.2283502,1,183,0,0.173096447,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3336,92196,1119951,-4.422848629,-0.039,10.32695652,3.833333333,1,0,-3.25,0.083333333,0,1,52,0,875,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3337,92207,1119985,4.418744218,-1.736,-4.358527365,0.032918836,1,0,-0.014615867,0.933053788,1.93838774,1,142,0,0.577380952,0.001168787,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3338,92226,1120089,0,-0.001,0,0,1,0,0,0,0,0,93,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3339,92238,1120102,6.127737802,-80.189,-0.275923209,0.713353898,1,0,-0.063739371,0.309268365,3.735825507,0,87,0,0.202413623,1.389722468,0.015250448,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3340,92250,1120166,6.156881523,-433.682,-0.192564643,0.089608309,1,0,-0.420988062,0.001343351,0,1,328,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3341,92270,1120236,8.26105888,28.539,0,0.675782843,1,0,-0.00071211,0.035097502,1.827001822,0,78,0,0.026781372,0.115859945,0.040360631,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3342,92272,1120285,0.535323095,-13.275,30.73236785,0.288641686,1,0,-0.118266979,0.00117096,5.577283951,1,102,0,0.533372365,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3323,91646,1116139,0,-0.013,0,0,1,0,0,0,-166.89375,0,109,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3322,91598,1115911,-1.435484605,-0.01,-3.743303627,0.760504202,1,0,-0.004201681,0.411764706,0,1,107,0,54.05462185,0.5,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3321,91552,1115818,-1.742969305,-0.954,20.19334571,0.045714286,1,0,-0.125714286,0.011428571,0,0,107,0,68.93714286,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3320,91541,1115552,3.461037382,-12.323,-2.425660439,0.508916797,1,0,-0.345651491,0.222072214,3.021187904,1,407,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3300,90876,1111559,3.91907806,-13.475,0,0.224987091,1,0,0.004786114,0.36531358,2.208179372,0,89,0,0.88467649,0,0.017366792,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3301,90893,1111632,3.342967806,-4.671,-3.608464541,0.231035579,1,0,-0.078931562,0.765289899,5.194518471,1,68,0,0.931420697,0,0.010160972,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3302,90916,1111665,4.608664075,-5.99,-3.977982804,0.161444943,1,0,-0.030433483,0.658863976,0.982431164,0,89,0,0.286586946,0.002989537,0.024313418,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3303,90931,1111710,-2.830217835,-1.004,0,0.101694915,1,0,-0.288135593,1,0,0,106,0,85.3220339,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3304,90933,1111711,9.888211465,164.7,0,0.819874294,1,0,-0.000350311,0.009798546,1.781548183,0,89,0,0.0105343,0.0152309,0.032244139,1,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3305,91058,1112880,4.419226076,-7.521,-3.958634396,0.063975335,1,0,-0.059687831,0.471468831,1.998134328,1,92,0,0.232223721,0,0.006437513,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3306,91082,1112987,-3.146555163,-0.032,-1.064232558,0.046511628,1,0,-0.720930233,1,370.0609756,0,99,0,278.5813953,0,1,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3307,91127,1113227,2.412156729,-4.764,-2.412487813,1.017565872,1,0,-0.17117763,0.140616598,-21.4744898,0,106,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3308,91195,1113428,4.06964195,-43.332,-1.011800634,0.234163592,1,0,-0.309023507,0.132226322,2.359584198,1,92,0,1.059416427,0,0.018004622,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3343,92334,1120802,1.014868295,-0.906,-0.71834004,1.04349402,1,0,-0.31098224,0.02138456,0,0,106,0,7.450888003,0.017760058,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3309,91203,1113481,4.435128917,-71.292,-0.545069154,0.179272904,1,0,-0.56981141,0.436233894,8.977021621,1,170,0,0.410215379,0,0.007876724,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3311,91279,1113948,9.071195079,-55.94,-3.05390256,0.384616923,1,0,-0.016225347,0.029974546,0.755244191,0,89,0,0,0,0.058539688,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3312,91280,1114040,4.09110599,-28.327,-1.912359658,0.221532957,1,0,-0.301759021,0.627411965,3.205346135,0,92,0,0.42377019,0.019981273,0.02216126,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3313,91283,1114068,4.502760867,-3.669,-4.016088074,0.289167571,1,0,0.00733388,0.323034144,0,1,54,0,0.785744356,0.025003877,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3314,91294,1114220,3.917289115,-11.489,-3.447408121,0.027793252,1,0,-0.104408722,0.45177463,4.047140197,1,89,0,0.394855165,0,0.006616348,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3315,91392,1114872,3.446680496,-15.669,-2.120505997,0.113422092,1,0,-0.048604918,0.958689005,10.00438297,0,80,0,0.869282711,0,0.002725709,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3316,91400,1114925,3.006177531,1.055,-4.555346256,0.379168728,1,0,-0.103018308,0.098367145,0,1,90,0,2.142602672,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3317,91452,1114999,3.68167859,-10.985,-2.557084242,0.269659809,1,0,-0.158940397,0.842771888,1.410753689,0,88,0,0.416312039,0,0.009000023,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3318,91464,1115054,-0.397496938,-0.725,0.531420779,0.163690476,1,0,-0.141369048,0.004464286,0,1,108,0,32.61458333,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3319,91540,1115512,4.656851405,-5.511,-3.514204756,0.291622351,1,0,0.009401352,0.121666793,1.643659763,0,88,0,0,0,0.022323222,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3310,91234,1113529,4.756078472,-15.348,-3.388531558,0.366449105,1,0,-0.090404079,0.104833647,3.443381065,0,92,0,0.240246283,0.106992063,0.117501982,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3299,90873,1111553,5.185602093,-9.905,-4.13034541,0.066067461,1,0,-0.004068703,0.460138459,3.78808097,0,80,0,0.156356859,0,0.0065672,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3344,92510,1121786,4.227154862,-29.44,-0.635948482,0.564679957,1,0,-0.125550918,0.058068941,0,0,191,0,0.160868042,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3346,92572,1122342,4.483284998,-8.111,-3.977071272,0.067675798,1,0,-0.04081333,0.48063259,2.518525699,1,92,0,0.4,0,0.001489257,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3371,94770,1136174,-6.907755279,-0.006,22.73466667,3,1,0,-2,1,0,0,94,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3372,94803,1136329,2.293241578,-10.457,0.572442345,0.28141718,1,0,-0.74724942,0.270717674,0,0,143,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3373,94905,1137063,4.176093506,7.112,-4.022359101,0.524381441,1,0,-0.042281642,0.008692848,2.341274864,0,155,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3374,95122,1138593,-3.912023005,-0.007,-2.7968,0.1,1,0,-1.25,0,0,0,248,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3375,95518,1141363,5.034944093,-22.918,-3.680264457,0.218581439,1,0,-0.140828025,0.711674724,0,1,145,0,0.601681296,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3376,95539,1141399,4.810744295,-8.759,-3.145386463,0.582472338,1,0,0.151274598,0.004079041,0,1,276,0,0.393028993,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3377,95639,1142406,2.167108953,-2.068,1.130622616,0.98545746,1,0,-0.202106951,0.000458033,0,0,207,0,0.533608153,0.378907592,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3378,95811,1143653,-3.9633163,-0.028,0,0,1,0,-0.368421053,1,0,1,117,0,1160.894737,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3379,95830,1143932,-2.551046452,-0.048,6.229566959,3.846153846,1,0,0.038461538,0.846153846,-27.56351351,1,347,0,226.6538462,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3380,95916,1144514,4.451844166,-0.171,0,0.928915312,1,0,0,0.03267471,0,0,304,0,0.00770531,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3381,96291,1157377,3.784394158,-0.622,-4.275623794,1.034788339,1,0,0.159467382,0.473834897,0,0,144,0,0.276079893,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3382,96545,1158324,5.321027528,-11.761,-1.930278369,0.490459153,1,0,-0.080012122,0.3206008,0,0,395,0,0.068907202,0.526076034,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3383,96564,1158387,0.202124184,-0.059,-3.877244082,0.798202614,1,0,-0.017973856,0.04003268,0,1,402,0,11.02941176,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3384,96657,1158687,2.597193126,-8.172,-1.597653313,0.331074035,1,0,-0.601221511,0.296141814,0,1,291,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3385,97316,1161978,3.004345077,-5.39,-3.066969331,0.147424776,1,0,-0.179299063,0.920983493,0,0,375,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3386,97394,1162283,3.164039419,-2.492,-3.796173292,0.710386208,1,0,-0.037268655,0.088396856,0,0,331,0,0.129088143,0.024507733,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3387,97531,1163279,0.68461085,-0.431,-2.437370945,0.306606152,1,0,-0.351991931,0.134140192,0,0,419,0,5.551185073,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3388,97735,1164722,1.429114358,-4.943,0.999959645,0.654371257,1,0,-0.713293413,0.986347305,0,1,376,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3389,100053,1179083,2.406764912,-1.833,-3.678572744,0.044332312,1,0,-0.12849162,0.952063435,6.06824439,1,698,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3370,94703,1135443,-3.575550769,-0.094,10.81101832,2.785714286,1,0,-2.071428571,0.25,0,0,143,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3369,94611,1134971,4.978146537,-62.387,0,0.733328742,1,0,-0.06599635,0.047333081,0.078293993,0,92,0,0.093495403,0.3245756,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3368,94562,1133872,1.760440786,-1.106,0,0.015477214,1,0,-0.083576956,0,14.81432314,1,103,0,4.484264832,0.257953568,0.327225131,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3367,94059,1130781,0,-0.015,0,0,1,0,0,0,0,0,55,0,0,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3347,92646,1122646,2.934016432,-31.2,3.827716506,0.864276977,1,0,-0.758283253,0.082859118,0,0,193,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3348,92752,1123316,4.707961404,-2.383,-1.23491578,0.618058939,1,0,0.012921156,0.0127046,1.43291833,0,90,0,0.18739285,0.027430386,0.477229315,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3349,92830,1123494,4.074294904,-49.87,-0.538525654,0.110085191,1,0,0.036491013,0.609022429,4.676073373,0,92,0,0.532894625,0.073543165,0.033662245,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3350,92980,1123871,-2.26336438,-0.11,0.434775777,0.451923077,1,0,-0.067307692,0.173076923,0,0,74,0,34.66346154,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3351,93033,1124140,3.369328246,-11.883,-2.571005295,0.046766922,1,0,-0.274992257,0.910905399,0,0,89,0,0.646649919,0,0.005496545,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3352,93052,1124156,5.282548692,-1.617,-0.115450828,0.950622489,1,0,0.065098465,0.004139767,0,0,355,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3353,93216,1125276,5.270380748,-5.606,-2.797420226,0.381603167,1,0,0.044902052,0.036428608,0,0,180,0,0.159612319,0.030176359,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3354,93233,1125352,4.920892919,-43.765,-2.460079987,0.148397448,1,0,-0.190344576,0.83562443,0,1,125,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3355,93248,1125536,6.933856655,-22.782,-4.29835878,0.011093629,1,0,-0.007576636,0.036106172,0.880986308,0,90,0,0.028222652,0,0.008267079,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3345,92536,1122099,-0.527632742,-2.25,24.38070852,2.574576271,1,0,-3.544067797,0.138983051,0,0,103,0,23.81355932,2.093220339,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3356,93258,1125557,-2.488914671,-0.047,-1.797247342,0.204819277,1,0,-0.34939759,0.831325301,0,0,106,0,239.8554217,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3358,93531,1127354,-0.465215113,-0.192,-2.956804873,0.401273885,1,0,0.038216561,0.025477707,178.9101064,0,92,0,683.5780255,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3359,93559,1127395,1.528878405,-4.954,1.798939013,1,1,0,-0.270106222,0,0,0,190,0,5.728376328,0.541946672,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3360,93566,1127412,1.817589646,-2.727,-2.20081142,0.186292025,1,0,-0.370147799,0.190027611,0,0,364,0,0,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3361,93602,1127696,-3.352407217,-0.034,0.045547253,0.371428571,1,0,-0.285714286,0.142857143,0,0,136,0,194.5428571,4.714285714,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3362,93676,1128281,0.049742092,-0.096,-2.302889201,0.361560419,1,0,-0.014272122,0.000951475,0,0,169,0,12.13606089,0.054234063,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3363,93796,1129248,-1.565421027,-3.042,71.4986597,7.459330144,1,0,-2.976076555,0.043062201,0,0,92,0,105.3636364,10.04784689,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3364,93807,1129284,-0.162518929,-0.857,3.934395588,1.724705882,1,0,-0.631764706,0.070588235,0,0,79,0,13.44823529,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3365,93824,1129446,8.863191341,-76,-4.245015454,0.181972548,1,0,0.107825103,0,0,1,72,0,0.231371162,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3366,94040,1130645,2.738256043,-0.346,-3.410764372,0.310155239,1,0,-0.274320828,0.364877102,14.58973277,0,197,0,0.71545925,0,0,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3357,93398,1126577,-5.298317367,-0.063,52.51482963,10.8,1,0,-11.6,1,0,0,88,0,7746.6,0,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3018,84658,1087779,6.044419835,-10.178,-4.179712384,0.061121083,1,0,-0.078306497,0.217330997,0.903088326,1,89,0,0.124435392,0.000286898,0,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3298,90863,1111345,4.972407155,-29.596,-3.420582192,0.089593694,1,0,-0.163332733,0.687125106,11.41577766,0,75,0,0.224056963,0.012474545,0.005289896,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3296,90824,1110992,5.265623706,-57.187,-2.123753179,0.220027174,1,0,-0.139409093,0.320535009,1.279769766,1,92,0,0,0,0.010498671,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3230,89146,1103062,3.728460679,-12.385,-0.430950676,0.807977893,1,0,-0.035011414,0.099915896,2.935051933,0,92,0,0,0,0.004372284,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,TRUE,FALSE,FALSE
3231,89201,1103313,-1.044124103,-1.014,8.647332016,0.261363636,1,0,-2.9375,0.792613636,99.64923077,0,92,0,26.01136364,142.0454545,1,0,0.693147181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3232,89222,1103354,4.643149745,-13.22,-3.827550258,0.049060854,1,0,-0.161421378,0.561995167,2.334932928,0,89,0,0.242550856,0,0.23877229,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3233,89224,1103389,4.374385012,1.74,-4.438912782,0.243881548,1,0,-0.034059276,0.070725901,0.552632894,0,87,0,0.022899321,0,0.009719703,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
3234,89228,1103390,4.684794345,-45.576,-1.849303989,0.169298537,1,0,-0.465240839,0.35999372,3.116422656,1,82,0,0.275173611,0.103511008,0.003924431,0,0.693147181,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,FALSE,FALSE,FALSE
